Lat,Lon,city_id,country,param,y2020,yBaseline,diff,diffRel
34.09537761451317,-118.1544444167177,702,United States,o3,0.0599458918752,0.03191105185117091,0.02803484002402909,87.85307408474037
34.09537761451317,-118.1544444167177,702,United States,pm25,8.572731665137615,12.23387961,-3.6611479448623854,-29.92630352410657
34.25286524941452,117.21484647716628,1467,China,no2,29.907785501834862,65.15466516666666,-35.246879664831795,-54.09724625960355
34.25286524941452,117.21484647716628,1467,China,o3,121.05098018348625,59.329956333333335,61.72102385015291,104.03011845042639
34.25286524941452,117.21484647716628,1467,China,pm25,46.177515633027525,133.930204,-87.75268836697248,-65.5212086192092
34.30479754178843,108.98995411805961,1623,China,no2,40.59412680733945,76.12382666666666,-35.52969985932721,-46.67355992875365
34.30479754178843,108.98995411805961,1623,China,o3,115.52385587155963,39.092392333333336,76.4314635382263,195.51493008284032
34.30479754178843,108.98995411805961,1623,China,pm25,49.4197823119266,156.81623666666667,-107.39645435474006,-68.48554501599551
34.32058517850554,-118.94159016881919,891,United States,o3,0.05954987981315888,0.0402095134392,0.019340366373958882,48.09898135972986
34.32058517850554,-118.94159016881919,891,United States,pm25,4.575698077943925,6.3734662166666665,-1.7977681387227413,-28.207070965898634
34.343343714537966,108.69481842554444,1401,China,no2,38.397996364220184,75.560185,-37.16218863577982,-49.182236168135134
34.343343714537966,108.69481842554444,1401,China,o3,117.50330055045872,41.329545333333336,76.17375521712538,184.3082342250915
34.343343714537966,108.69481842554444,1401,China,pm25,48.46552895412844,187.69385,-139.22832104587155,-74.17841396821024
34.35417183284458,107.18922583225806,1436,China,no2,26.999052073394495,55.389284,-28.39023192660551,-51.25582039768831
34.35417183284458,107.18922583225806,1436,China,o3,113.17578239449541,54.3528605,58.822921894495416,108.22415113643451
34.35417183284458,107.18922583225806,1436,China,pm25,46.437174697247706,117.95599166666666,-71.51881696941896,-60.63177966535596
34.42520998647854,115.64655928571429,1405,China,no2,24.64265810642202,52.640938,-27.99827989357798,-53.187273930373316
34.42520998647854,115.64655928571429,1405,China,o3,115.2386944587156,65.89332933333333,49.34536512538227,74.88673834609239
34.42520998647854,115.64655928571429,1405,China,pm25,45.57687758715596,138.457488,-92.88061041284405,-67.08240323762341
34.49769851805802,105.86462289757253,1418,China,no2,20.674868317431194,36.32096466666667,-15.646096349235474,-43.07731496898974
34.49769851805802,105.86462289757253,1418,China,o3,110.57300906542056,56.48438733333333,54.08862173208723,95.75853485475928
34.49769851805802,105.86462289757253,1418,China,pm25,25.453846596330276,50.700254666666666,-25.24640807033639,-49.79542654434607
34.50139289958896,109.48112514386376,1550,China,no2,36.4104501146789,71.0081174,-34.5976672853211,-48.723538311017236
34.50139289958896,109.48112514386376,1550,China,o3,116.4207473853211,41.9045655,74.51618188532112,177.8235402185977
34.50139289958896,109.48112514386376,1550,China,pm25,48.15261725688073,168.5150132,-120.36239594311927,-71.42532505413546
34.60402085955787,-120.09625622410056,1046,United States,o3,0.05763710061142641,0.0499758009616,0.007661299649826411,15.330018733893105
34.60402085955787,-120.09625622410056,1046,United States,pm25,4.71424715875,5.229849233333334,-0.5156020745833336,-9.858832474501485
34.6570456366843,119.26041012639624,1636,China,no2,22.965931502752294,60.225524666666665,-37.259593163914374,-61.86678052227354
34.6570456366843,119.26041012639624,1636,China,o3,119.86029856880734,61.56714183333333,58.29315673547401,94.68225257764567
34.6570456366843,119.26041012639624,1636,China,pm25,37.156804876146786,77.35293866666666,-40.19613379051987,-51.9645852935661
34.65877183997655,112.42306436576789,1538,China,no2,31.402072417431192,77.4743675,-46.07229508256881,-59.46779117953923
34.65877183997655,112.42306436576789,1538,China,o3,115.44764963302752,44.9403445,70.50730513302753,156.89088705812551
34.65877183997655,112.42306436576789,1538,China,pm25,45.741154805504586,154.07297433333332,-108.33181952782874,-70.31201935094428
34.746697290697675,-89.59777560697674,647,United States,o3,0.06041443457197714,0.04358153597066666,0.01683289860131048,38.62392232490421
34.755663043054426,-92.28583103086922,687,United States,o3,0.05733040479894545,0.034346320006133337,0.022984084792812116,66.91862414578263
34.755663043054426,-92.28583103086922,687,United States,pm25,8.11039845,5.4522791999999995,2.6581192500000004,48.752441914566674
34.77726984435343,113.65240739145699,1647,China,no2,31.92658853211009,80.97608583333333,-49.04949730122324,-60.57281825424106
34.77726984435343,113.65240739145699,1647,China,o3,128.2461696111111,44.41763783333333,83.82853177777777,188.72802757392117
34.77726984435343,113.65240739145699,1647,China,pm25,47.12192758256881,150.496762,-103.37483441743117,-68.6890754615911
34.78826156058824,111.17245542294118,1333,China,no2,27.86112548623853,58.64549066666667,-30.784365180428136,-52.49229707259584
34.78826156058824,111.17245542294118,1333,China,o3,123.67635064220184,53.56078866666667,70.11556197553517,130.90838227177056
34.78826156058824,111.17245542294118,1333,China,pm25,45.185772032110094,147.110342,-101.92456996788991,-69.2844354667396
34.795242580094225,114.3334730482921,1461,China,no2,23.560417,57.526833833333335,-33.966416833333334,-59.044474673751026
34.795242580094225,114.3334730482921,1461,China,o3,119.35824337614679,69.88840466666667,49.469838709480115,70.78404342669849
34.795242580094225,114.3334730482921,1461,China,pm25,48.95543516055046,153.438872,-104.48343683944955,-68.09450270166842
34.81689701873536,117.52224904918033,1511,China,no2,26.554831944954127,53.58317616666667,-27.02834422171254,-50.441847899502626
34.81689701873536,117.52224904918033,1511,China,o3,122.20431829357798,68.75071283333332,53.45360546024466,77.74989270268051
34.81689701873536,117.52224904918033,1511,China,pm25,50.71441446788991,151.286179,-100.5717645321101,-66.47782712002403
34.92125432491582,-82.9299093922559,317,United States,o3,0.05924982311403495,0.03197406486514286,0.02727575824889209,85.30588263936151
34.92397653030303,117.57221604040404,810,Switzerland,pm25,38.484491735849055,101.26990866666667,-62.78541693081761,-61.99809771476929
34.98671689124045,109.00710306584362,1659,China,no2,29.207456600917432,61.7497756,-32.54231899908257,-52.70030325273372
34.98671689124045,109.00710306584362,1659,China,o3,116.09198766055046,62.357797166666664,53.734190493883794,86.17076441983006
34.98671689124045,109.00710306584362,1659,China,pm25,38.95254352293578,121.9686835,-83.01613997706423,-68.06348776984564
35.047099923574365,118.32860536390358,1345,China,no2,29.67851380733945,76.590819,-46.91230519266055,-61.25055953855324
35.047099923574365,118.32860536390358,1345,China,o3,128.4668556880734,59.75890916666667,68.70794652140673,114.97523545783162
35.047099923574365,118.32860536390358,1345,China,pm25,47.658949587155966,146.75966499999998,-99.10071541284401,-67.52585283759268
35.05297031334509,111.0159763239271,1635,China,no2,25.915600306422018,64.6205495,-38.704949193577974,-59.89572897949124
35.05297031334509,111.0159763239271,1635,China,o3,132.72936858715596,64.90242766666667,67.82694092048929,104.50601519690863
35.05297031334509,111.0159763239271,1635,China,pm25,54.979767385321104,165.70089000000002,-110.7211226146789,-66.81987200833917
35.07174790134529,-85.23206989536622,286,United States,pm25,7.738039424038462,5.455311477777778,2.2827279462606835,41.84413585840846
35.10364918975332,-106.59696281404175,42,United States,o3,0.07162236932568888,0.04505204121,0.026570328115688886,58.97696841711845
35.10364918975332,-106.59696281404175,42,United States,pm25,4.707860532407407,9.177765841666666,-4.469905309259259,-48.703632086210774
35.109370007797274,-89.98312814035087,760,United States,o3,0.05657444600921835,0.033658734754999996,0.022915711254218353,68.08250940215224
35.109370007797274,-89.98312814035087,760,United States,pm25,7.029628359813084,6.113213200000001,0.9164151598130834,14.990727949960641
35.152090104366344,-120.62864083599574,1041,United States,pm25,6.498384916796116,5.403266909090909,1.0951180077052074,20.26770148745917
35.184872392759566,-80.0161082568306,476,United States,pm25,5.741316639423077,3.75087195,1.9904446894230765,53.066186101689674
35.19794635882032,-80.76758226652103,285,United States,o3,0.062270475028612986,0.02845851494742857,0.033811960081184415,118.81140018600853
35.19794635882032,-80.76758226652103,285,United States,pm25,6.955964028703704,7.222478775,-0.2665147462962958,-3.690073098155914
35.214193509456265,113.23617029609929,1565,China,no2,27.363382064220183,61.348255,-33.98487293577982,-55.3966415764879
35.214193509456265,113.23617029609929,1565,China,o3,122.24078065137614,45.38219516666667,76.85858548470947,169.35845699496326
35.214193509456265,113.23617029609929,1565,China,pm25,49.411149532110095,139.861614,-90.4504644678899,-64.67140045151338
35.25198904238806,115.45100346985075,1611,China,no2,23.19469,55.473710833333335,-32.279020833333334,-58.187960294044984
35.25198904238806,115.45100346985075,1611,China,o3,116.17385048623854,68.13784716666666,48.036003319571876,70.49826978254062
35.25198904238806,115.45100346985075,1611,China,pm25,43.67023544036697,144.4650688,-100.79483335963303,-69.77107628638947
35.292216616155656,113.79899285908019,1489,China,no2,30.616748399082567,82.49910233333334,-51.88235393425077,-62.88838601494452
